question_id,quiz_id,question_title,question_description,question_type,question_mark,question_settings,question_order
401,9565,"อายุหลอดไฟฟ้าของบริษัทอุปกรณ์ไฟฟ้าแห่งหนึ่ง มีการแจกแจงใกล้เคียงการแจกแจงปกติ ถ้าเลือกตัวอย่างแบบสุ่มจากหลอดไฟฟ้าของบริษัทมา 40 หลอด และเมื่อคำนวณค่าเฉลี่ยอายุของหลอดไฟฟ้าได้เป็น 750 ชั่วโมง หากต้องการหาช่วงความเชื่อมั่น 98.9 % ของค่าเฉลี่ยประชากรของหลอดไฟฟ้าจากบริษัทนี้ โดยการใช้ตารางพื้นที่ใต้โค้งปกติมาตรฐาน Z มาช่วยในการหา อยากทราบว่าจะต้องใช้ค่า \\(Z_{\\frac{\\alpha }{2}}\\) มีค่าเป็นเท่าใด เพื่อมาใช้ในการคำนวณหาจุดปลายช่วงด้านขอบเขตบน (upper limit) ของช่วงความเชื่อมั่น",,single_choice,2.00,"a:3:{s:13:"question_type";s:13:"single_choice";s:18:"randomize_question";s:1:"1";s:13:"question_mark";s:4:"2.00";}",4
402,9565,"ภาชนะที่บรรจุแอลกอฮอร์ มีน้ำหนัก (หน่วยออนซ์) ดังข้อมูลด้านล่าง โดยจากข้อมูลดังกล่าวสามารถคำนวณ \\(\\bar{x}\\) ได้ 10 และค่า s = 0.283 จงหาช่วงเชื่อมั่น 90% สำหรับค่าเฉลี่ยของน้ำหนักภาชนะสำหรับบรรจุแอลกอฮอร์ ซึ่งสมมติว่ามีการแจกเจงปกติ","ข้อมูลตัวอย่างหลอดไฟที่สุ่มมา: 9.8, 10.2, 10.4, 9.8, 10.0, 10.2, 9.6",single_choice,2.00,"a:3:{s:13:"question_type";s:13:"single_choice";s:18:"randomize_question";s:1:"1";s:13:"question_mark";s:4:"2.00";}",5
404,9882,"ข้อไหนอธิบายเรื่อง Git ได้ถูกต้อง(ที่สุด)",,single_choice,1.00,"a:5:{s:13:"question_type";s:13:"single_choice";s:15:"answer_required";s:1:"1";s:18:"randomize_question";s:1:"1";s:13:"question_mark";s:4:"1.00";s:18:"show_question_mark";s:1:"1";}",1
405,9882,"ถ้าต้องการเพิ่มไฟล์ทั้งหมดก่อนที่จะ Commit ต้องใช้คำสั่งใด",,single_choice,1.00,"a:5:{s:13:"question_type";s:13:"single_choice";s:15:"answer_required";s:1:"1";s:18:"randomize_question";s:1:"1";s:13:"question_mark";s:4:"1.00";s:18:"show_question_mark";s:1:"1";}",2
406,9882,"วิธีเช็คว่าตอนนี้เราอยู่ที่ Brach ไหน เราจะต้องใช้คำสั่งอะไร",,single_choice,1.00,"a:5:{s:13:"question_type";s:13:"single_choice";s:15:"answer_required";s:1:"1";s:18:"randomize_question";s:1:"1";s:13:"question_mark";s:4:"1.00";s:18:"show_question_mark";s:1:"1";}",3
407,9882,"ถ้าเราเผลอไปใช้คำสั่ง git add *html จะทำให้ทุกไฟล์ที่ลงท้ายด้วย html ถูกเปลี่ยนสถานะเป็น Staged ซึ่งพร้อมจะ commit แล้ว แต่ว่าเรายังไม่ต้องการ commit และต้องการให้ไฟล์กลับมาเป็น unstaged จะต้องใช้คำสั่งใด ?",,single_choice,1.00,"a:5:{s:13:"question_type";s:13:"single_choice";s:15:"answer_required";s:1:"1";s:18:"randomize_question";s:1:"1";s:13:"question_mark";s:4:"1.00";s:18:"show_question_mark";s:1:"1";}",4
408,9882,"คำสั่งใดใช้ในการ chechout ออกจาก branch ที่เรากำลังใช้งานอยู่ไปยัง Branch อื่น",,single_choice,1.00,"a:5:{s:13:"question_type";s:13:"single_choice";s:15:"answer_required";s:1:"1";s:18:"randomize_question";s:1:"1";s:13:"question_mark";s:4:"1.00";s:18:"show_question_mark";s:1:"1";}",5
409,9882,"คำสั่งที่ใช้ตรวจสอบสถานะของ Source Code ว่าเป็น Staged หรือ Unstaged",,single_choice,1.00,"a:5:{s:13:"question_type";s:13:"single_choice";s:15:"answer_required";s:1:"1";s:18:"randomize_question";s:1:"1";s:13:"question_mark";s:4:"1.00";s:18:"show_question_mark";s:1:"1";}",6
410,9882,"คำสั่งใดต่อไปนี้ใช้ในการลบ Branch ที่เราไม่ต้องการ",,single_choice,1.00,"a:5:{s:13:"question_type";s:13:"single_choice";s:15:"answer_required";s:1:"1";s:18:"randomize_question";s:1:"1";s:13:"question_mark";s:4:"1.00";s:18:"show_question_mark";s:1:"1";}",7
411,9882,"ถ้าต้องการ clone code จาก github [https://github.com/NewGame0/Android_HelloWorld.git] จะต้องใช้คำสั่งใด ?",,single_choice,1.00,"a:5:{s:13:"question_type";s:13:"single_choice";s:15:"answer_required";s:1:"1";s:18:"randomize_question";s:1:"1";s:13:"question_mark";s:4:"1.00";s:18:"show_question_mark";s:1:"1";}",8
412,9882,"ผู้ให้บริการ Version Control (Git) มีเจ้าไหนบ้าง ?",,single_choice,1.00,"a:5:{s:13:"question_type";s:13:"single_choice";s:15:"answer_required";s:1:"1";s:18:"randomize_question";s:1:"1";s:13:"question_mark";s:4:"1.00";s:18:"show_question_mark";s:1:"1";}",9
413,9872,"Foreign Key มีหน้าที่ทำอะไร",,single_choice,1.00,"a:5:{s:13:"question_type";s:13:"single_choice";s:15:"answer_required";s:1:"1";s:18:"randomize_question";s:1:"1";s:13:"question_mark";s:4:"1.00";s:18:"show_question_mark";s:1:"1";}",1
414,9872,"Composite Attribute คืออะไร",,single_choice,1.00,"a:5:{s:13:"question_type";s:13:"single_choice";s:15:"answer_required";s:1:"1";s:18:"randomize_question";s:1:"1";s:13:"question_mark";s:4:"1.00";s:18:"show_question_mark";s:1:"1";}",2
415,9872,"Descriptive Attributes คืออะไร",,single_choice,1.00,"a:5:{s:13:"question_type";s:13:"single_choice";s:15:"answer_required";s:1:"1";s:18:"randomize_question";s:1:"1";s:13:"question_mark";s:4:"1.00";s:18:"show_question_mark";s:1:"1";}",3
416,9872,"ข้อใดเป็นวิธีการจัดการ(Handle)กับ Multivalued Attributes",,single_choice,1.00,"a:5:{s:13:"question_type";s:13:"single_choice";s:15:"answer_required";s:1:"1";s:18:"randomize_question";s:1:"1";s:13:"question_mark";s:4:"1.00";s:18:"show_question_mark";s:1:"1";}",4
417,9872,ความสัมพันธ์แบบใดที่ต้องมีตารางความสัมพันธ์เพิ่มขึ้นมาเสมอ,,single_choice,1.00,"a:5:{s:13:"question_type";s:13:"single_choice";s:15:"answer_required";s:1:"1";s:18:"randomize_question";s:1:"1";s:13:"question_mark";s:4:"1.00";s:18:"show_question_mark";s:1:"1";}",5
418,9885,"Express.js มีหน้าที่ทำอะไร",,single_choice,1.00,"a:5:{s:13:"question_type";s:13:"single_choice";s:15:"answer_required";s:1:"1";s:18:"randomize_question";s:1:"1";s:13:"question_mark";s:4:"1.00";s:18:"show_question_mark";s:1:"1";}",1
419,9885,"Node.js มี Library 3 ประเภทมีอะไรบ้าง",,multiple_choice,1.00,"a:5:{s:13:"question_type";s:15:"multiple_choice";s:15:"answer_required";s:1:"1";s:18:"randomize_question";s:1:"1";s:13:"question_mark";s:4:"1.00";s:18:"show_question_mark";s:1:"1";}",2
420,9885,"JSON ย่อมาจากอะไร",,single_choice,1.00,"a:5:{s:13:"question_type";s:13:"single_choice";s:15:"answer_required";s:1:"1";s:18:"randomize_question";s:1:"1";s:13:"question_mark";s:4:"1.00";s:18:"show_question_mark";s:1:"1";}",3
421,9885,"JSON จะต้องมี double quote เสมอสำหรับ key และ value ที่เป็น String",,true_false,1.00,"a:5:{s:13:"question_type";s:10:"true_false";s:15:"answer_required";s:1:"1";s:18:"randomize_question";s:1:"1";s:13:"question_mark";s:4:"1.00";s:18:"show_question_mark";s:1:"1";}",4
422,9885,"HTTP Request Method ใดที่มี Body บ้าง",,multiple_choice,1.00,"a:5:{s:13:"question_type";s:15:"multiple_choice";s:15:"answer_required";s:1:"1";s:18:"randomize_question";s:1:"1";s:13:"question_mark";s:4:"1.00";s:18:"show_question_mark";s:1:"1";}",5
423,9885,"Code 2 บรรทัดแรกใส่มาเพื่ออะไร","const express = require(\'express\');
const app = express();

app.get(\'/\', (req, res) => {
    res.send(\"Hello World\");
})

app.listen(3000)",single_choice,1.00,"a:5:{s:13:"question_type";s:13:"single_choice";s:15:"answer_required";s:1:"1";s:18:"randomize_question";s:1:"1";s:13:"question_mark";s:4:"1.00";s:18:"show_question_mark";s:1:"1";}",6
424,9885,"ถ้าเราใส่ localhost:3000/user/add/1/2 ข้อใดคือ output ที่ถูกต้อง","const express = require(\"express\");
const router = express.Router();

router.get(\"/add/:a/:b\", function (req, res) {
  let a = req.params.a;
  let b = req.params.b;
  res.send(a + b);
});
module.exports = router;",single_choice,1.00,"a:5:{s:13:"question_type";s:13:"single_choice";s:15:"answer_required";s:1:"1";s:18:"randomize_question";s:1:"1";s:13:"question_mark";s:4:"1.00";s:18:"show_question_mark";s:1:"1";}",7
425,9885,"ถ้าเราใส่ localhost:3000/user/add/1/2 ข้อใดคือ output ที่ถูกต้อง","const express = require(\"express\");
const router = express.Router();

router.get(\"/add/:a/:b\", function (req, res) {
  let a = Number(req.params.a);
  let b = Number(req.params.b);
  res.send(a + b);
});
module.exports = router;",single_choice,1.00,"a:5:{s:13:"question_type";s:13:"single_choice";s:15:"answer_required";s:1:"1";s:18:"randomize_question";s:1:"1";s:13:"question_mark";s:4:"1.00";s:18:"show_question_mark";s:1:"1";}",8
426,9885,"ถ้าเราใส่ localhost:3000/user/add/1/2 ข้อใดคือ output ที่ถูกต้อง","const express = require(\"express\");
const router = express.Router();

router.get(\"/add/:a/:b\", function (req, res) {
  let a = Number(req.params.a);
  let b = Number(req.params.b);
  res.send(String(a + b));
});
module.exports = router;",single_choice,1.00,"a:5:{s:13:"question_type";s:13:"single_choice";s:15:"answer_required";s:1:"1";s:18:"randomize_question";s:1:"1";s:13:"question_mark";s:4:"1.00";s:18:"show_question_mark";s:1:"1";}",9
427,9885,"จงจับคู่ HTTP Method กับ ความหมายของมัน ให้ถูกต้อง",,matching,1.00,"a:5:{s:13:"question_type";s:8:"matching";s:15:"answer_required";s:1:"1";s:18:"randomize_question";s:1:"1";s:13:"question_mark";s:4:"1.00";s:18:"show_question_mark";s:1:"1";}",10
428,9885,"ต้องพิม url อย่างไรจึงจะสามารถกำหนดตัวแปรให้ :variable มีค่าเป็น 2 ได้","router.get(\"/add/:variable\", function (req, res) {
    // body
});",single_choice,1.00,"a:5:{s:13:"question_type";s:13:"single_choice";s:15:"answer_required";s:1:"1";s:18:"randomize_question";s:1:"1";s:13:"question_mark";s:4:"1.00";s:18:"show_question_mark";s:1:"1";}",11
429,9885,"ถ้าต้องการดึงค่าของ :variable มาใช้จะต้องเขียนอย่างไร","router.get(\"/add/:variable\", function (req, res) {
    const variable = ... 
});",single_choice,1.00,"a:5:{s:13:"question_type";s:13:"single_choice";s:15:"answer_required";s:1:"1";s:18:"randomize_question";s:1:"1";s:13:"question_mark";s:4:"1.00";s:18:"show_question_mark";s:1:"1";}",12
430,9885,"ต้องพิม url อย่างไรจึงจะสามารถกำหนดตัวแปรให้ :variable มีค่าเป็น 2 ได้","router.get(\"/add\", function (req, res) {
    const variable = req.query.variable
});",single_choice,1.00,"a:5:{s:13:"question_type";s:13:"single_choice";s:15:"answer_required";s:1:"1";s:18:"randomize_question";s:1:"1";s:13:"question_mark";s:4:"1.00";s:18:"show_question_mark";s:1:"1";}",13
431,9885,"ถ้าพิมพ์ url เป็น localhost:3000/student/3/26 console.log ทั้งสองจะออกมาเป็นอะไร","app.get(\'/stduent/:id/:age\', function (req, res) {
    console.log(req.params.age)
    console.log(req.params.id)
    res.send(req.params)
})",single_choice,1.00,"a:5:{s:13:"question_type";s:13:"single_choice";s:15:"answer_required";s:1:"1";s:18:"randomize_question";s:1:"1";s:13:"question_mark";s:4:"1.00";s:18:"show_question_mark";s:1:"1";}",14
432,9887,"Sequelize.js มีหน้าที่ทำอะไร",,single_choice,1.00,"a:5:{s:13:"question_type";s:13:"single_choice";s:15:"answer_required";s:1:"1";s:18:"randomize_question";s:1:"1";s:13:"question_mark";s:4:"1.00";s:18:"show_question_mark";s:1:"1";}",1
433,9887,จงจับคู่คำสั่งและหน้าที่ของคำสั่งต่อไปนี้,,matching,1.00,"a:5:{s:13:"question_type";s:8:"matching";s:15:"answer_required";s:1:"1";s:18:"randomize_question";s:1:"1";s:13:"question_mark";s:4:"1.00";s:18:"show_question_mark";s:1:"1";}",2
434,9887,"การสร้างความสัมพันธ์แบบ One-to-one ต้องใช้ฟังก์ชันใดบ้าง",,multiple_choice,1.00,"a:5:{s:13:"question_type";s:15:"multiple_choice";s:15:"answer_required";s:1:"1";s:18:"randomize_question";s:1:"1";s:13:"question_mark";s:4:"1.00";s:18:"show_question_mark";s:1:"1";}",3
435,9887,"การสร้างความสัมพันธ์แบบ One-to-many ต้องใช้ฟังก์ชันใดบ้าง",,multiple_choice,1.00,"a:5:{s:13:"question_type";s:15:"multiple_choice";s:15:"answer_required";s:1:"1";s:18:"randomize_question";s:1:"1";s:13:"question_mark";s:4:"1.00";s:18:"show_question_mark";s:1:"1";}",4
436,9887,"การสร้างความสัมพันธ์แบบ Many-to-many ต้องใช้ฟังก์ชันใดบ้าง",,multiple_choice,1.00,"a:5:{s:13:"question_type";s:15:"multiple_choice";s:15:"answer_required";s:1:"1";s:18:"randomize_question";s:1:"1";s:13:"question_mark";s:4:"1.00";s:18:"show_question_mark";s:1:"1";}",5
438,9888,"Virtual DOM มีข้อดีอย่างไร",,single_choice,1.00,"a:5:{s:13:"question_type";s:13:"single_choice";s:15:"answer_required";s:1:"1";s:18:"randomize_question";s:1:"1";s:13:"question_mark";s:4:"1.00";s:18:"show_question_mark";s:1:"1";}",1
439,9888,"จงจับคู่ Components กับคุณสมบัติของ Components",,matching,1.00,"a:2:{s:13:"question_type";s:8:"matching";s:13:"question_mark";s:4:"1.00";}",2
440,9888,"Component ใน React เขียนแบบใดได้บ้าง",,multiple_choice,1.00,"a:5:{s:13:"question_type";s:15:"multiple_choice";s:15:"answer_required";s:1:"1";s:18:"randomize_question";s:1:"1";s:13:"question_mark";s:4:"1.00";s:18:"show_question_mark";s:1:"1";}",3
441,9888,"Component Lifecycle ในเฟส Creation มีการทำงานลำดับอย่างไรบ้าง",,ordering,1.00,"a:5:{s:13:"question_type";s:8:"ordering";s:15:"answer_required";s:1:"1";s:18:"randomize_question";s:1:"1";s:13:"question_mark";s:4:"1.00";s:18:"show_question_mark";s:1:"1";}",4
442,9888,"Component Lifecycle ในเฟส Update มีการทำงานลำดับอย่างไรบ้าง",,ordering,1.00,"a:5:{s:13:"question_type";s:8:"ordering";s:15:"answer_required";s:1:"1";s:18:"randomize_question";s:1:"1";s:13:"question_mark";s:4:"1.00";s:18:"show_question_mark";s:1:"1";}",5
443,9888,"ใน Hook Components ถ้าต้องการให้เหมือน componentDidMount() จะเขียนได้ดังนี้","useEffect(() => {
  // Do something
}, []);",true_false,1.00,"a:5:{s:13:"question_type";s:10:"true_false";s:15:"answer_required";s:1:"1";s:18:"randomize_question";s:1:"1";s:13:"question_mark";s:4:"1.00";s:18:"show_question_mark";s:1:"1";}",6
444,9890,"JWT ประกอบไปด้วย 3 ส่วน ได้แก่อะไรบ้าง",,multiple_choice,1.00,"a:5:{s:13:"question_type";s:15:"multiple_choice";s:15:"answer_required";s:1:"1";s:18:"randomize_question";s:1:"1";s:13:"question_mark";s:4:"1.00";s:18:"show_question_mark";s:1:"1";}",1
445,9890,"JWT แก้ไขปัญหาในด้านอะไร ต่างจาก Token ปกติอย่างไร",,single_choice,1.00,"a:5:{s:13:"question_type";s:13:"single_choice";s:15:"answer_required";s:1:"1";s:18:"randomize_question";s:1:"1";s:13:"question_mark";s:4:"1.00";s:18:"show_question_mark";s:1:"1";}",2
446,9890,"BCrypt.js แก้ไขปัญหา Security เรื่องอะไร",,single_choice,1.00,"a:5:{s:13:"question_type";s:13:"single_choice";s:15:"answer_required";s:1:"1";s:18:"randomize_question";s:1:"1";s:13:"question_mark";s:4:"1.00";s:18:"show_question_mark";s:1:"1";}",3
447,9890,"ในการ Hash BCrypt ถ้ารหัสผ่านเดียวกัน Hash ออกมาจะเหมือนกันเสมอ",,true_false,1.00,"a:5:{s:13:"question_type";s:10:"true_false";s:15:"answer_required";s:1:"1";s:18:"randomize_question";s:1:"1";s:13:"question_mark";s:4:"1.00";s:18:"show_question_mark";s:1:"1";}",4
448,9890,"ทำไมในการ Hash BCrypt ถ้ารหัสผ่านเดียวกัน Hash ออกมาจะไม่เหมือนกันเสมอ",,single_choice,1.00,"a:5:{s:13:"question_type";s:13:"single_choice";s:15:"answer_required";s:1:"1";s:18:"randomize_question";s:1:"1";s:13:"question_mark";s:4:"1.00";s:18:"show_question_mark";s:1:"1";}",5
449,9893,ข้อใดต่อไปนี้ถูก,,single_choice,1.00,"a:3:{s:13:"question_type";s:13:"single_choice";s:18:"randomize_question";s:1:"1";s:13:"question_mark";s:4:"1.00";}",1
450,9893,ข้อใดต่อไปนี้ผิด,,single_choice,1.00,"a:3:{s:13:"question_type";s:13:"single_choice";s:18:"randomize_question";s:1:"1";s:13:"question_mark";s:4:"1.00";}",2
451,9893,"การทดสอบแบบใด ไม่จัดว่าเป็นการทดสอบระดับการรวมหน่วย (integration testing)",,single_choice,1.00,"a:3:{s:13:"question_type";s:13:"single_choice";s:18:"randomize_question";s:1:"1";s:13:"question_mark";s:4:"1.00";}",3
452,9893,"การทดสอบการถดถอย (regression testing) คืออะไร",,single_choice,1.00,"a:3:{s:13:"question_type";s:13:"single_choice";s:18:"randomize_question";s:1:"1";s:13:"question_mark";s:4:"1.00";}",4
453,9893,"การทดสอบแบบเบตา คือ",,single_choice,1.00,"a:3:{s:13:"question_type";s:13:"single_choice";s:18:"randomize_question";s:1:"1";s:13:"question_mark";s:4:"1.00";}",5
454,9893,"ข้อใดต่อไปนี้ ไม่ใช่การทดสอบแรงตึงเครียด (stress testing)",,single_choice,1.00,"a:3:{s:13:"question_type";s:13:"single_choice";s:18:"randomize_question";s:1:"1";s:13:"question_mark";s:4:"1.00";}",6
455,9893,"การที่ระบบยอมให้สามารถใส่ข้อมูลชนิดตัวอักษรเข้าไป ในฟิลด์ ฟิลด์หนึ่งซึ่งจริง ๆ แล้ว ฟิลด์นั้นต้องใส่เฉพาะข้อมูลชนิดตัวเลขเท่านั้นเพื่อนำไปทำการคำนวณ ความบกพร่องในเรื่องนี้ จัดเป็นความบกพร่องของการออกแบบกรณีทดสอบในเรื่องใด",,single_choice,1.00,"a:3:{s:13:"question_type";s:13:"single_choice";s:18:"randomize_question";s:1:"1";s:13:"question_mark";s:4:"1.00";}",7
456,9893,"ข้อใดต่อไปนี้ ไม่เกี่ยวข้องกับการทดสอบแบบกล่องขาว (white-box testing)",,single_choice,1.00,"a:3:{s:13:"question_type";s:13:"single_choice";s:18:"randomize_question";s:1:"1";s:13:"question_mark";s:4:"1.00";}",8
457,9893,การทดสอบโมดูลที่วิกฤตก่อนคืออะไร,,single_choice,1.00,"a:3:{s:13:"question_type";s:13:"single_choice";s:18:"randomize_question";s:1:"1";s:13:"question_mark";s:4:"1.00";}",9
458,9893,ช้อใดไม่เกี่ยวข้องกับการทดสอบระบบ,,single_choice,1.00,"a:3:{s:13:"question_type";s:13:"single_choice";s:18:"randomize_question";s:1:"1";s:13:"question_mark";s:4:"1.00";}",10
461,14324,"ถ้าต้องการจะสร้าง Hyperlink ไปที่ google.com ต้องใช้",,multiple_choice,1.00,"a:3:{s:13:"question_type";s:15:"multiple_choice";s:15:"answer_required";s:1:"1";s:13:"question_mark";s:4:"1.00";}",1
462,14324,"ใน HTML onblur และ onclick คืออะไร",,single_choice,1.00,"a:2:{s:13:"question_type";s:13:"single_choice";s:13:"question_mark";s:4:"1.00";}",2
464,14324,"property ของ CSS อันไหนที่ใช้สำหรับกำหนดสีของข้อความ",,single_choice,1.00,"a:2:{s:13:"question_type";s:13:"single_choice";s:13:"question_mark";s:4:"1.00";}",3
465,14324,"ถ้าต้องการเขียน Comment ในไฟล์ CSS จะต้องเขียนอย่างไร",,single_choice,1.00,"a:4:{s:13:"question_type";s:13:"single_choice";s:15:"answer_required";s:1:"1";s:13:"question_mark";s:4:"1.00";s:18:"show_question_mark";s:1:"1";}",4
466,14324,"ถ้าต้องการจะ select element ที่มี id เป็น \'simple\' ต้องเขียนอย่างไร",,single_choice,1.00,"a:4:{s:13:"question_type";s:13:"single_choice";s:15:"answer_required";s:1:"1";s:13:"question_mark";s:4:"1.00";s:18:"show_question_mark";s:1:"1";}",5
467,14324,"Syntax ข้อใดใน CSS ถูกต้อง",,single_choice,1.00,"a:4:{s:13:"question_type";s:13:"single_choice";s:15:"answer_required";s:1:"1";s:13:"question_mark";s:4:"1.00";s:18:"show_question_mark";s:1:"1";}",6
472,14324,"ถ้าต้องการ select p elements ทั้งหมดที่อยู่ใน div element ต้องเขียนอย่างไร",,single_choice,1.00,"a:4:{s:13:"question_type";s:13:"single_choice";s:15:"answer_required";s:1:"1";s:13:"question_mark";s:4:"1.00";s:18:"show_question_mark";s:1:"1";}",11
473,14324,"ถ้าต้องการจะเพิ่ม Image ต้องเขียน HTML อย่างไร",,single_choice,1.00,"a:4:{s:13:"question_type";s:13:"single_choice";s:15:"answer_required";s:1:"1";s:13:"question_mark";s:4:"1.00";s:18:"show_question_mark";s:1:"1";}",12
474,14324,"Attributes ใดที่ใช้ในการกำหนด inline styles",,single_choice,1.00,"a:4:{s:13:"question_type";s:13:"single_choice";s:15:"answer_required";s:1:"1";s:13:"question_mark";s:4:"1.00";s:18:"show_question_mark";s:1:"1";}",13
475,14324,"ถ้าต้องการ select element ที่มี class name เป็น \'demo\' ต้องเขียนอย่างไร",,single_choice,1.00,"a:4:{s:13:"question_type";s:13:"single_choice";s:15:"answer_required";s:1:"1";s:13:"question_mark";s:4:"1.00";s:18:"show_question_mark";s:1:"1";}",14
476,14285,"ถ้าต้องการเพิ่มไฟล์ทั้งหมดก่อนที่จะ Commit ต้องใช้คำสั่งใด",,single_choice,1.00,"a:4:{s:13:"question_type";s:13:"single_choice";s:15:"answer_required";s:1:"1";s:13:"question_mark";s:4:"1.00";s:18:"show_question_mark";s:1:"1";}",2
477,14285,"วิธีเช็คว่าตอนนี้เราอยู่ที่ Brach ไหน เราจะต้องใช้คำสั่งอะไร",,single_choice,1.00,"a:4:{s:13:"question_type";s:13:"single_choice";s:15:"answer_required";s:1:"1";s:13:"question_mark";s:4:"1.00";s:18:"show_question_mark";s:1:"1";}",3
478,14285,"ถ้าต้องการ clone code จาก github [https://github.com/NewGame0/Android_HelloWorld.git] จะต้องใช้คำสั่งใด ?",,single_choice,1.00,"a:4:{s:13:"question_type";s:13:"single_choice";s:15:"answer_required";s:1:"1";s:13:"question_mark";s:4:"1.00";s:18:"show_question_mark";s:1:"1";}",4
479,14285,"คำสั่งที่ใช้ตรวจสอบสถานะของ Source Code ว่าเป็น Staged หรือ Unstaged",,single_choice,1.00,"a:4:{s:13:"question_type";s:13:"single_choice";s:15:"answer_required";s:1:"1";s:13:"question_mark";s:4:"1.00";s:18:"show_question_mark";s:1:"1";}",5
480,14285,"คำสั่งใดต่อไปนี้ใช้ในการลบ Branch ที่เราไม่ต้องการ",,single_choice,1.00,"a:4:{s:13:"question_type";s:13:"single_choice";s:15:"answer_required";s:1:"1";s:13:"question_mark";s:4:"1.00";s:18:"show_question_mark";s:1:"1";}",6
481,14285,"ถ้าเราเผลอไปใช้คำสั่ง git add *html จะทำให้ทุกไฟล์ที่ลงท้ายด้วย html ถูกเปลี่ยนสถานะเป็น Staged ซึ่งพร้อมจะ commit แล้ว แต่ว่าเรายังไม่ต้องการ commit และต้องการให้ไฟล์กลับมาเป็น unstaged จะต้องใช้คำสั่งใด ?",,single_choice,1.00,"a:4:{s:13:"question_type";s:13:"single_choice";s:15:"answer_required";s:1:"1";s:13:"question_mark";s:4:"1.00";s:18:"show_question_mark";s:1:"1";}",7
484,14411,"ข้อไหนเรียงลำดับ design Process ได้ถูกต้อง",,single_choice,1.00,"a:4:{s:13:"question_type";s:13:"single_choice";s:15:"answer_required";s:1:"1";s:13:"question_mark";s:4:"1.00";s:18:"show_question_mark";s:1:"1";}",1
485,14411,"ข้อไหนบ่งบอกถึง UI ได้ถูกต้องครอบคลุมมากที่สุด",,single_choice,1.00,"a:4:{s:13:"question_type";s:13:"single_choice";s:15:"answer_required";s:1:"1";s:13:"question_mark";s:4:"1.00";s:18:"show_question_mark";s:1:"1";}",2
486,14411,"ข้อไหนบ่งบอกถึง UX ได้ถูกต้องครอบคลุมมากที่สุด",,single_choice,1.00,"a:2:{s:13:"question_type";s:13:"single_choice";s:13:"question_mark";s:4:"1.00";}",3
487,14411,"Persona จัดทำเพื่อสิ่งไหน",,single_choice,1.00,"a:4:{s:13:"question_type";s:13:"single_choice";s:15:"answer_required";s:1:"1";s:13:"question_mark";s:4:"1.00";s:18:"show_question_mark";s:1:"1";}",4
488,14411,"Customer Journey Map คืออะไร",,single_choice,1.00,"a:4:{s:13:"question_type";s:13:"single_choice";s:15:"answer_required";s:1:"1";s:13:"question_mark";s:4:"1.00";s:18:"show_question_mark";s:1:"1";}",5
491,14412,"HTML Element ไหนที่ใช้สำหรับใส่ Code JavaScript",,single_choice,1.00,"a:4:{s:13:"question_type";s:13:"single_choice";s:15:"answer_required";s:1:"1";s:13:"question_mark";s:4:"1.00";s:18:"show_question_mark";s:1:"1";}",1
492,14412,"การเขียนอ้างอิง External script ที่ถูกต้องควรเขียนอย่างไร",,single_choice,1.00,"a:2:{s:13:"question_type";s:13:"single_choice";s:13:"question_mark";s:4:"1.00";}",2
493,14412,"ถ้าอยากให้แสดงข้อความว่า Hello Codecamp ในกล่อง alert box ต้องเขียนอย่างไร",,single_choice,1.00,"a:2:{s:13:"question_type";s:13:"single_choice";s:13:"question_mark";s:4:"1.00";}",3
494,14412,"การประกาศฟังก์ชันใน JavaScript ข้อใดถูกต้อง",,single_choice,1.00,"a:4:{s:13:"question_type";s:13:"single_choice";s:15:"answer_required";s:1:"1";s:13:"question_mark";s:4:"1.00";s:18:"show_question_mark";s:1:"1";}",4
495,14412,"ข้อใดคือการเขียน For Loop ที่ถูกต้อง",,single_choice,1.00,"a:4:{s:13:"question_type";s:13:"single_choice";s:15:"answer_required";s:1:"1";s:13:"question_mark";s:4:"1.00";s:18:"show_question_mark";s:1:"1";}",5
496,14414,"ข้อใดประกาศ Array ได้ถูกต้อง",,single_choice,1.00,"a:4:{s:13:"question_type";s:13:"single_choice";s:15:"answer_required";s:1:"1";s:13:"question_mark";s:4:"1.00";s:18:"show_question_mark";s:1:"1";}",1
497,14414,"\"Widget\".startsWith(\"Wid\")",,true_false,1.00,"a:4:{s:13:"question_type";s:10:"true_false";s:15:"answer_required";s:1:"1";s:13:"question_mark";s:4:"1.00";s:18:"show_question_mark";s:1:"1";}",2
498,14414,"event ใดที่เกิดขึ้นเมื่อ user กดคลิกเมาส์",,single_choice,1.00,"a:4:{s:13:"question_type";s:13:"single_choice";s:15:"answer_required";s:1:"1";s:13:"question_mark";s:4:"1.00";s:18:"show_question_mark";s:1:"1";}",3
499,14414,"ฟังก์ชันที่ไม่มีการเขียน return จะได้ return ค่าเป็นอะไร","function doNothing() {
 /* empty */ 
}",single_choice,1.00,"a:4:{s:13:"question_type";s:13:"single_choice";s:15:"answer_required";s:1:"1";s:13:"question_mark";s:4:"1.00";s:18:"show_question_mark";s:1:"1";}",4
500,14414,"ข้อใดเขียน arrow function ได้ถูกต้อง","function  (n) { return  x*2}",single_choice,1.00,"a:4:{s:13:"question_type";s:13:"single_choice";s:15:"answer_required";s:1:"1";s:13:"question_mark";s:4:"1.00";s:18:"show_question_mark";s:1:"1";}",5
